job_id,job_title,role,location,company,skills,url
588,Data Scientist - Senior,Data Scientist,Hyderabad,Swiggy,"AWS, Communication, ETL, GCP, NLP, Power BI, PyTorch, Statistics",https://example.com/job/588
589,BI Developer - Senior,BI Developer,Bengaluru,Deloitte,"Deep Learning, Excel, Git, Hadoop, NLP, PyTorch",https://example.com/job/589
590,Data Scientist - Junior,Data Scientist,Pune,TCS,"Communication, GCP, Kubernetes, Machine Learning, Pandas, TensorFlow, scikit-learn",https://example.com/job/590
591,Business Analyst - Lead,Business Analyst,Noida,Flipkart,"A/B Testing, Docker, SQL, Statistics",https://example.com/job/591
592,ML Engineer,ML Engineer,Pune,Accenture,"GCP, Git, Kubernetes, NLP, Pandas, Spark, Statistics",https://example.com/job/592
593,Business Analyst - Junior,Business Analyst,Noida,Deloitte,"A/B Testing, Data Visualization, Deep Learning, ETL, Tableau, scikit-learn",https://example.com/job/593
594,Data Scientist,Data Scientist,Hyderabad,Freshworks,"AWS, Git, Linux, Power BI, Python, scikit-learn",https://example.com/job/594
595,Data Scientist - Senior,Data Scientist,Mumbai,Flipkart,"A/B Testing, Communication, Excel, Hadoop, Kubernetes, NumPy, SQL, Tableau, scikit-learn",https://example.com/job/595
596,Business Analyst - Lead,Business Analyst,Pune,TCS,"Communication, Machine Learning, NumPy, Pandas, PyTorch",https://example.com/job/596
597,Business Analyst - Junior,Business Analyst,Hyderabad,PhonePe,"AWS, Excel, Kubernetes, NumPy, Pandas, Power BI, scikit-learn",https://example.com/job/597
598,BI Developer,BI Developer,Noida,Deloitte,"Azure, Data Visualization, ETL, Hadoop, NumPy, Power BI, PyTorch, R, Spark",https://example.com/job/598
599,Data Scientist - Lead,Data Scientist,Delhi,Freshworks,"Deep Learning, Excel, Hadoop, NumPy, Power BI",https://example.com/job/599
